epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.6850961446762085,0.7378008961677551,0.0010000000474974513,0.6590003371238708,0.6769230961799622,0.6600000262260437,0.792682945728302,0.8824760913848877,0.46711814403533936,0.7560975551605225,0.8157894611358643
1,0.8365384340286255,0.9108680486679077,0.0010000000474974513,0.402773916721344,0.8203883767127991,0.8450000286102295,0.8292682766914368,0.9470693469047546,0.4029744863510132,1.0,0.6315789222717285
2,0.8509615659713745,0.9323148727416992,0.0010000000474974513,0.3567848801612854,0.8415841460227966,0.8500000238418579,0.8292682766914368,0.9530502557754517,0.32279330492019653,0.8999999761581421,0.7105262875556946
3,0.8822115659713745,0.9472684860229492,0.0010000000474974513,0.3099578320980072,0.9125683307647705,0.8349999785423279,0.8536585569381714,0.9569377899169922,0.36522531509399414,0.7708333134651184,0.9736841917037964
4,0.911057710647583,0.9731481075286865,0.0010000000474974513,0.24034036695957184,0.9312169551849365,0.8799999952316284,0.8780487775802612,0.9545454978942871,0.301442950963974,0.8684210777282715,0.8684210777282715
5,0.9182692170143127,0.973831057548523,0.0010000000474974513,0.2253158986568451,0.9322916865348816,0.8949999809265137,0.8658536672592163,0.9491627216339111,0.31260889768600464,0.8461538553237915,0.8684210777282715
6,0.8990384340286255,0.9679861068725586,0.0010000000474974513,0.2487664520740509,0.9157894849777222,0.8700000047683716,0.8536585569381714,0.9494616985321045,0.3313762843608856,0.7954545617103577,0.9210526347160339
7,0.932692289352417,0.9833102226257324,0.0003000000142492354,0.2050763964653015,0.9134615659713745,0.949999988079071,0.8780487775802612,0.9503588676452637,0.32117438316345215,0.8333333134651184,0.9210526347160339
8,0.932692289352417,0.9845023155212402,0.0003000000142492354,0.18958553671836853,0.9479166865348816,0.9100000262260437,0.8902438879013062,0.9533492922782898,0.31771373748779297,0.8372092843055725,0.9473684430122375
